the_geom,ATS_Code,Loc_Code,Loc_Name,Managed_by,LCC,PrimaryBui,BIN,BBL,Address,City,BoroNum,State,Zip,GeoDistric,AdiminDist,XCoordinat,YCoordinat
POINT (-73.82760663074022 40.77021538224941),25Q214,Q214,P.S. 214 Cadwallader Colden,1,2,Q214,4100846,4044130020.0,31-15 140 STREET,QUEENS,4,NY,11354,25,25,1032001,219934
POINT (-73.9974471357722 40.68684336537654),15K029,K029,P.S. 029 John M. Harrigan,1,2,K029,3255627,3003110001.0,425 HENRY STREET,BROOKLYN,3,NY,11201,15,15,984958,189512
POINT (-73.89692513559193 40.82753957332712),12X248,X248,"Metropolitan High School, The",1,5,X099,2005276,2026920014.0,1180 REV. J.A. POLITE AVE.,BRONX,2,NY,10459,12,12,1012776,240789
POINT (-73.90619770497801 40.878327260941255),10X207,X207,P.S. 207,1,1,X819,2083138,2057010105.0,3030 GODWIN TERRACE,BRONX,2,NY,10463,10,10,1010190,259290
POINT (-73.8839959476356 40.703503319697134),24Q091,Q091,P.S. 091 Richard Arkwright,1,2,Q091,4089566,4036830001.0,68-10 CENTRAL AVE,QUEENS,4,NY,11385,24,24,1016414,195603
POINT (-73.75288501927173 40.70598913476284),29Q259,Q259,Pathways College Preparatory School: A College Board School,1,4,Q192,4234318,4109440301.0,109-89 204 STREET,QUEENS,4,NY,11412,29,29,1052764,196584
POINT (-74.00754062827488 40.63213694015864),20K310,K310,The School For Future Leaders,1,2,K310,3141434,3057290024.0,942 62ND STREET,BROOKLYN,3,NY,11219,20,20,982157,169581
POINT (-73.97954080866836 40.6288004487129),20K192,K192,P.S. 192 - The Magnet School for Math and Science Inquiry,1,15,K192,3128909,3054450001.0,4715 18 AVENUE,BROOKLYN,3,NY,11204,20,20,989929,168366
POINT (-73.95558378555845 40.8015735994841),03M241,M241,STEM Institute of Manhattan,1,2,M113,1055111,1018280015.0,240 WEST 113 STREET,MANHATTAN,1,NY,10026,3,3,996547,231315
POINT (-73.97089636647917 40.690742776841724),13K492,K492,Academy of Arts and Letters,1,15,K020,3058531,3020910003.0,225 ADELPHI STREET,BROOKLYN,3,NY,11205,13,13,992321,190934
POINT (-73.89760456560438 40.66544622166807),19K557,K557,Brooklyn Gardens Elementary School,1,2,K174,3084617,3038020015.0,574 DUMONT AVENUE,BROOKLYN,3,NY,11207,19,19,1012657,181733
POINT (-73.88901114459547 40.87995882758101),10X440,X440,DeWitt Clinton High School,1,5,X440,2095215,2032510201.0,100 WEST MOSHOLU PARKWAY SOUTH,BRONX,2,NY,10468,10,10,1014942,259890
POINT (-73.93575332060486 40.663964224254485),17K221,K221,P.S. 221 Toussaint L'Ouverture,1,2,K221,3038372,3014230014.0,791 EMPIRE BOULEVARD,BROOKLYN,3,NY,11213,17,17,1002074,181183
POINT (-73.95071471823626 40.689574865567316),84K417,K417,Urban Dove Charter School,2,5,KAEX,3049938,3017890012.0,600 LAFAYETTE AVENUE,BROOKLYN,3,NY,11216,13,84,997918,190511
POINT (-73.97767401622674 40.69533903434955),13K067,K067,P.S. 067 Charles A. Dorsey,1,2,K067,3332507,3020390002.0,51 SAINT EDWARDS STREET,BROOKLYN,3,NY,11205,13,13,990441,192608
POINT (-73.96586250930392 40.64134088055643),22K139,K139,P.S. 139 Alexine A. Fenty,1,2,K139,3328235,3051440064.0,330 RUGBY ROAD,BROOKLYN,3,NY,11226,22,22,993724,172936
POINT (-73.9773807979122 40.71988814355767),01M188,M188,P.S. 188 The Island School,1,15,M188,1004349,1.0035601E+9,442 EAST HOUSTON STREET,NEW YORK,1,NY,10002,1,1,990520,201552
POINT (-73.93286998953613 40.85351732666802),84M373,M373,Zeta Charter Schools - New York City 1,2,2,MAXH,1075520,1021670056.0,652 WEST 187TH STREET,NEW YORK,1,NY,10033,6,84,1002821,250244
POINT (-73.98631383578876 40.593028549309324),21K572,K572,Leaders High School,1,5,K400,3186454,3068830001.0,2630 BENSON AVENUE,BROOKLYN,3,NY,11214,21,21,988051,155333
POINT (-73.98679203228812 40.61473719951228),20K205,K205,P.S. 205 Clarion,1,2,K205,3134749,3055710001.0,6701 20 AVENUE,BROOKLYN,3,NY,11204,20,20,987917,163242
POINT (-74.00170086322377 40.64582542390358),15K169,K169,P.S. 169 Sunset Park,1,2,K169,3011002,3007320001.0,4305 7 AVENUE,BROOKLYN,3,NY,11232,15,15,983778,174568
POINT (-73.93644291340566 40.7422178786851),79Q988,Q988,ALC - R F WAGNER HS,1,8,Q891,4003540,4002820001.0,47-07 30TH PLACE,QUEENS,4,NY,11101,24,79,1001862,209693
POINT (-73.93970685592708 40.65267159085165),84K933,K933,Lefferts Gardens Ascend Charter School,2,2,KAJJ,3108932,3048770001.0,870 ALBANY AVENUE,BROOKLYN,3,NY,11203,18,84,1000980,177068
POINT (-73.89706686426072 40.869061623909836),10X268,X268,Kingsbridge International High School,1,5,X430,2015241,2032470070.0,2780 RESERVOIR AVENUE,BRONX,2,NY,10468,10,10,1012719,255917
POINT (-73.99360781073426 40.716231423166334),02M394,M394,Emma Lazarus High School,1,5,M131,1082489,1003010003.0,100 HESTER STREET,MANHATTAN,1,NY,10002,2,2,986022,200219
POINT (-73.92969335697163 40.70233260635694),79K607,K607,ALC - Melrose Academy,1,8,K799,3071962,3031570037.0,271 MELROSE STREET,BROOKLYN,3,NY,11206,32,79,1003744,195163
POINT (-73.99031825140897 40.76365501054391),02M507,M507,Urban Assembly Gateway School for Technology,1,5,M625,1026646,1010590015.0,439 WEST 49TH STREET,MANHATTAN,1,NY,10019,2,2,986932,217497
POINT (-73.94848881279401 40.79364936107151),04M497,M497,Central Park East I,1,2,M013,1051515,1016120050.0,1573 MADISON AVENUE,MANHATTAN,1,NY,10029,4,4,998513,228429
POINT (-73.93183951314573 40.691514020898204),16K026,K026,P.S. 026 Jesse Owens,1,2,K026,3043822,3016160001.0,1014 LAFAYETTE AVENUE,BROOKLYN,3,NY,11221,16,16,1003152,191221
POINT (-73.90450801255352 40.77576681253896),30Q141,Q141,I.S. 141 The Steinway,1,3,Q141,4016102,4008100001.0,37-11 21 AVENUE,QUEENS,4,NY,11105,30,30,1010698,221924
POINT (-73.90435360221825 40.840536701630626),09X313,X313,I.S. 313 School of Leadership Development,1,3,X147,2009400,2028970005.0,1600 WEBSTER AVENUE,BRONX,2,NY,10457,9,9,1010715,245522
POINT (-73.96633377979244 40.678554745599925),13K009,K009,P.S. 009 Teunis G. Bergen,1,2,K009,3028204,3011450026.0,80 UNDERHILL AVENUE,BROOKLYN,3,NY,11238,13,13,993588,186494
POINT (-73.94583870787154 40.81491702476737),84M388,M388,St. HOPE Leadership Academy Charter School,2,3,M092,1058808,1019390011.0,222 WEST 134 STREET,MANHATTAN,1,NY,10030,5,84,999242,236178
POINT (-73.98557033286285 40.60119148814638),21K097,K097,P.S. 97 The Highlawn,1,2,K097,3177680,3066670024.0,1855 STILLWELL AVENUE,BROOKLYN,3,NY,11223,21,21,988257,158307
POINT (-73.75294885606007 40.65567464084187),29Q181,Q181,P.S. 181 Brookfield,1,2,Q181,4291453,4137180001.0,148-15 230 STREET,QUEENS,4,NY,11413,29,29,1052798,178253
POINT (-73.92085134892707 40.81361256007637),07X221,X221,South Bronx Preparatory: A College Board School,1,4,X149,2097038,2023060054.0,360 EAST 145 STREET,BRONX,2,NY,10454,7,7,1006159,235708
POINT (-73.90752851638509 40.810671280112),07X557,X557,Mott Haven Community High School,1,5,X655,2003883,2025760026.0,455 SOUTHERN BLVD,BRONX,2,NY,10455,7,7,1009848,234640
POINT (-73.96841918954554 40.78947906479713),03M084,M084,P.S. 084 Lillian Weber,1,2,M084,1081042,1012050006.0,32 WEST  92 STREET,MANHATTAN,1,NY,10025,3,3,992995,226907
POINT (-73.88111542280986 40.646211388132414),19K364,K364,I.S. 364 Gateway,1,3,K364,3340238,3044520040.0,1426 FREEPORT LOOP,BROOKLYN,3,NY,11239,19,19,1017241,174731
POINT (-73.93879030199248 40.70500571576089),14K147,K147,P.S. 147 Isaac Remsen,1,2,K147,3071418,3030910001.0,325 BUSHWICK AVENUE,BROOKLYN,3,NY,11206,14,14,1001221,196135
POINT (-74.00975277533881 40.63239203911067),20K069,K069,P.S. 69 Vincent D. Grippo School,1,2,K069,3387646,3057350032.0,6302 9TH AVENUE,BROOKLYN,3,NY,11220,20,20,981543,169674
POINT (-73.75277244688861 40.68188149592883),29Q059,Q059,I.S. 059 Springfield Gardens,1,3,Q059,4274083,4127230076.0,132-55 RIDGEDALE STREET,QUEENS,4,NY,11413,29,29,1052820,187801
POINT (-73.98192595527716 40.588070834246864),21K540,K540,John Dewey High School,1,5,K540,3194998,3071850020.0,50 AVENUE X,BROOKLYN,3,NY,11223,21,21,989270,153527
POINT (-73.97798310862204 40.676649946444805),13K282,K282,P.S. 282 Park Slope,1,15,K282,3019597,3009500024.0,180 6 AVENUE,BROOKLYN,3,NY,11217,13,13,990357,185799
POINT (-73.98874366793628 40.66080590506512),15K295,K295,P.S. 295,1,2,K845,3331274,3008800001.0,330 18 STREET,BROOKLYN,3,NY,11215,15,15,987373,180026
POINT (-73.89860741723517 40.64596464069101),18K635,K635,Olympus Academy,1,5,K242,3229773,3081880001.0,755 EAST  100 STREET,BROOKLYN,3,NY,11236,19,18,1012387,174635
POINT (-74.00230872436134 40.61304165272225),20K921,K921,New Utrecht Evening Hs T/R,1,8,K445,3162711,3062710001.0,1601 80 STREET,BROOKLYN,3,NY,11214,20,20,983609,162624
POINT (-73.94924361602781 40.66575781845077),84K741,K741,Success Academy Crown Heights (Brooklyn 7),2,2,K161,3034181,3012970026.0,330 CROWN STREET,BROOKLYN,3,NY,11225,17,84,998331,181834
POINT (-73.96274366799364 40.644927346727684),22K245,K245,P.S. 245,1,2,K735,3117584,3051210032.0,249 EAST 17TH STREET,BROOKLYN,3,NY,11226,22,22,994589,174243
POINT (-73.97180043750771 40.74431797369641),02M281,M281,The River School,1,2,M281,1089385,1009670001.0,425 EAST 35TH STREET,MANHATTAN,1,NY,10016,2,2,992064,210453
POINT (-74.1243328276736 40.5609549173457),31R050,R050,P.S. 050 Frank Hankinson,1,2,R050,5063495,5047160060.0,200 ADELAIDE AVENUE,STATEN ISLAND,5,NY,10306,31,31,949703,143672
POINT (-73.85999899493277 40.82292520925019),08X131,X131,J.H.S. 131 Albert Einstein,1,3,X131,2103869,2036440001.0,885 BOLTON AVENUE,BRONX,2,NY,10473,8,8,1022998,239122
POINT (-73.8933187015955 40.728558296460356),24Q073,Q073,I.S. 73 - The Frank Sansivieri Intermediate School,1,3,Q073,4058611,4025030031.0,70-02 54 AVENUE,QUEENS,4,NY,11378,24,24,1013818,204728
POINT (-74.15934313136701 40.58195887963255),31R064,R064,Gaynor McCown Expeditionary Learning School,1,5,R043,5149609,5024500320.0,100 ESSEX DRIVE,STATEN ISLAND,5,NY,10314,31,31,939989,151340
POINT (-73.91994936765849 40.818645755585536),07X600,X600,Alfred E. Smith Career and Technical Education High School,1,5,X600,2001874,2024110022.0,333 EAST 151 STREET,BRONX,2,NY,10451,7,7,1006407,237542
POINT (-73.84397225509416 40.73001711174853),28Q440,Q440,Forest Hills High School,1,5,Q440,4052143,4021890002.0,67-01 110 STREET,QUEENS,4,NY,11375,28,28,1027494,205280
POINT (-73.85062245610663 40.66540853247233),27Q232,Q232,P.S. 232 Lindenwood,1,15,Q232,4247454,4114450001.0,153-23 83 STREET,QUEENS,4,NY,11414,27,27,1025691,181738
POINT (-74.00746933278944 40.60673938463274),20K748,K748,P.S. 748 Brooklyn School for Global Scholars,1,2,K163,3167623,3063990040.0,1664 BENSON AVENUE,BROOKLYN,3,NY,11214,20,20,982176,160328
POINT (-73.82827914641986 40.765624426858594),25Q540,Q540,Queens Academy High School,1,5,Q023,4112106,4049560055.0,138-11 35 AVENUE,QUEENS,4,NY,11354,25,25,1031818,218261
POINT (-73.9031394078369 40.85533789203353),10X386,X386,School for Environmental Citizenship,1,2,X079,2013849,2031700001.0,125 EAST 181 STREET,BRONX,2,NY,10453,10,10,1011045,250915
POINT (-73.98412869002637 40.71226981609825),01M448,M448,University Neighborhood High School,1,5,M446,1003214,1002590044.0,200 MONROE STREET,MANHATTAN,1,NY,10002,1,1,988650,198776
POINT (-73.99577037040949 40.574666563791126),21K329,K329,P.S. 329 Surfside,1,2,K329,3189517,3070510001.0,2929 WEST  30 STREET,BROOKLYN,3,NY,11224,21,21,985425,148643
POINT (-73.9606894436808 40.669805356392835),17K548,K548,Brooklyn School for Music & Theatre,1,5,K440,3029686,3011870001.0,883 CLASSON AVENUE,BROOKLYN,3,NY,11225,17,17,995155,183307
POINT (-73.90177467308054 40.83950801250612),09X252,X252,Mott Hall Bronx High School,1,5,X970,2009555,2029130001.0,1595 BATHGATE AVENUE,BRONX,2,NY,10457,9,9,1011429,245148
POINT (-73.79480408192474 40.594358544633856),27Q042,Q042,P.S./M.S 042 R. Vernam,1,15,Q042,4302817,4160390014.0,488 BEACH  66 STREET,QUEENS,4,NY,11692,27,27,1041237,155884
POINT (-73.85271489925405 40.8882428634697),11X513,X513,New World High School,1,5,X362,2064589,2048640035.0,921 EAST 228TH STREET,BRONX,2,NY,10466,11,11,1024974,262923
POINT (-73.94687941536989 40.79196611074631),04M680,M680,"Heritage School, The",1,5,M107,1051991,1016330013.0,1680 LEXINGTON AVENUE,MANHATTAN,1,NY,10029,4,4,998959,227816
POINT (-73.94715188772423 40.81722868867841),05M304,M304,Mott Hall High School,1,5,M136,1059460,1019600001.0,6 EDGECOMBE AVENUE,MANHATTAN,1,NY,10030,5,5,998878,237020
POINT (-73.98832324894293 40.69462971255092),13K483,K483,The Urban Assembly School for Law and Justice,1,5,K313,3331741,3001400010.0,283 ADAMS STREET,BROOKLYN,3,NY,11201,13,13,987488,192349
POINT (-73.8075614680246 40.7130844573883),84Q372,Q372,Growing Up Green Charter School II,2,2,QACG,4208741,4097490036.0,84-35 152 STREET,QUEENS,4,NY,11432,28,84,1037599,199131
POINT (-74.07833715281338 40.633666796741956),31R065,R065,P.S. 65 The Academy of Innovative Learning,1,2,R829,5013382,5005060081.0,98 GRANT STREET,STATEN ISLAND,5,NY,10301,31,31,962507,170148
POINT (-73.98153600056027 40.735328139332104),02M040,M040,P.S. 040 Augustus Saint-Gaudens,1,2,M040,1020513,1009250012.0,320 EAST 20TH STREET,MANHATTAN,1,NY,10003,2,2,989367,207177
POINT (-73.90748926182528 40.82331892274214),08X140,X140,P.S. X140 The Eagle School,1,2,X140,2004469,2026270009.0,916 EAGLE AVENUE,BRONX,2,NY,10456,8,8,1009854,239248
POINT (-73.89424115597046 40.83161304592118),12X134,X134,P.S. 134 George F. Bristow,1,2,X134,2010273,2029650082.0,1330 BRISTOW STREET,BRONX,2,NY,10459,12,12,1013517,242274
POINT (-73.97874735348651 40.722075976717306),01M015,M015,P.S. 015 Roberto Clemente,1,2,M015,1004415,1003740020.0,333 EAST  4 STREET,MANHATTAN,1,NY,10009,1,1,990141,202349
POINT (-74.00363527416094 40.63332013364217),20K105,K105,P.S. 105 The Blythebourne,1,2,K105,3140612,3057020001.0,1031 59 STREET,BROOKLYN,3,NY,11219,20,20,983241,170012
POINT (-73.74412827598617 40.59966415680912),27Q197,Q197,P.S. 197 The Ocean School,1,2,Q197,4298856,4155970001.0,825 HICKSVILLE ROAD,QUEENS,4,NY,11691,27,27,1055305,157854
POINT (-73.98621469310511 40.72444034953302),01M363,M363,Neighborhood School,1,2,M063,1005760,1004310014.0,121 EAST  3 STREET,MANHATTAN,1,NY,10009,1,1,988071,203210
POINT (-73.95155071699686 40.591103280347824),22K254,K254,P.S. 254 Dag Hammarskjold,1,2,K254,3203132,3074200026.0,1801 AVENUE Y,BROOKLYN,3,NY,11235,22,22,997706,154635
POINT (-73.77564351070411 40.67501425559856),28Q332,Q332,Redwood Middle School,1,3,Q072,4270059,4124950270.0,133-25 GUY R BREWER BOULEVARD,QUEENS,4,NY,11434,28,28,1046483,185282
POINT (-73.90392073618278 40.8274550382814),09X403,X403,Bronx International High School,1,5,X400,2004526,2026340001.0,1110 BOSTON ROAD,BRONX,2,NY,10456,9,9,1010840,240756
POINT (-73.979581534691 40.71941645628518),01M539,M539,"New Explorations into Science, Technology and Math High School",1,7,M022,1004070,1003350001.0,111 COLUMBIA STREET,MANHATTAN,1,NY,10002,1,1,989910,201380
POINT (-73.93760185201052 40.67229015293446),17K354,K354,The School of Integrated Learning,1,3,K390,3036405,3013700029.0,1224 PARK PLACE,BROOKLYN,3,NY,11213,17,17,1001559,184216
POINT (-73.82140217628658 40.749430923327104),25Q281,Q281,East-West School of International Studies,1,4,Q237,4116436,4051470001.0,46-21 COLDEN STREET,QUEENS,4,NY,11355,25,25,1033735,212365
POINT (-74.13716636082259 40.63967765337408),84R073,R073,New World Preparatory Charter School,2,3,RABX,5025551,5010840062.0,26 SHARPE AVENUE,STATEN ISLAND,5,NY,10302,31,84,946182,172358
POINT (-73.95938692654364 40.74277994985624),30Q301,Q301,Academy for Careers in Television and Film,1,5,Q404,4538588,4000060008.0,1-50 51ST AVENUE,QUEENS,4,NY,11101,30,30,995504,209894
POINT (-74.03342956538383 40.62359877634596),20K185,K185,P.S. 185 Walter Kassenbrock,1,2,K185,3153416,3060430001.0,8601 RIDGE BOULEVARD,BROOKLYN,3,NY,11209,20,20,974970,166472
POINT (-73.91515920822737 40.69354229700662),32K377,K377,P.S. 377 Alejandrina B. De Gautier,1,15,K377,3076784,3033600001.0,200 WOODBINE STREET,BROOKLYN,3,NY,11221,32,32,1007777,191964
POINT (-73.90538936502955 40.818703345967954),75X017,X017,P.S. X017,1,15,X184,2004690,2026550030.0,778 FOREST AVENUE,BRONX,2,NY,10456,7,75,1010437,237567
POINT (-73.83489689855836 40.660531515400685),27Q146,Q146,P.S. 146 Howard Beach,1,15,Q146,4295163,4141680016.0,98-01 159 AVENUE,QUEENS,4,NY,11414,27,27,1030057,179969
POINT (-73.95559403260066 40.78079873382572),75M169,M169,P.S. M169 - Robert F. Kennedy,1,7,M169,1048043,1015167502.0,110 EAST  88 STREET,MANHATTAN,1,NY,10128,2,75,996548,223746
POINT (-73.83061650261084 40.88277806063469),11X462,X462,Cornerstone Academy for Social Action Middle School (CASA),1,3,X189,2124548,2052630192.0,3441 STEENWICK AVENUE,BRONX,2,NY,10475,11,11,1031088,260943
POINT (-73.96561185272573 40.799098538703724),03M421,M421,West Prep Academy,1,3,M145,1076625,1018590001.0,150 WEST 105 STREET,MANHATTAN,1,NY,10025,3,3,993771,230412
POINT (-73.89059104115104 40.83624546253511),12X251,X251,Explorations Academy H.S.,1,5,X098,2009867,2029390093.0,1619 BOSTON ROAD,BRONX,2,NY,10460,12,12,1014525,243963
POINT (-73.93663520061932 40.5931573683404),84K738,K738,New Visions Charter High School for Advanced Math and Science III,2,5,K495,3203631,3074250002.0,3000 AVENUE X,BROOKLYN,3,NY,11235,22,84,1001848,155386
POINT (-73.88421129788196 40.67711255303869),19K662,K662,Liberty Avenue Middle School,1,3,K302,3088357,3039690001.0,350 LINWOOD STREET,BROOKLYN,3,NY,11208,19,19,1016367,185988
POINT (-73.95235627871178 40.63282998229931),22K405,K405,Midwood High School,1,5,K405,3205788,3075530041.0,2839 BEDFORD AVENUE,BROOKLYN,3,NY,11210,22,22,997474,169837
POINT (-73.89826521848029 40.82312451288138),79X994,X994,ALC -,1,8,X401,2005366,2026980012.0,1010 REV. J. A. POLITE AVENUE,BRONX,2,NY,10459,12,79,1012407,239180
POINT (-74.24342824308808 40.50828322007074),31R034,R034,I.S. 034 Tottenville,1,3,R034,5088090,5078940001.0,528 ACADEMY AVENUE,STATEN ISLAND,5,NY,10307,31,31,916558,124552
POINT (-73.89706686426072 40.869061623909836),10X342,X342,International School for Liberal Arts,1,4,X430,2015241,2032470070.0,2780 RESERVOIR AVENUE,BRONX,2,NY,10468,10,10,1012719,255917
POINT (-73.84301392709307 40.856531564660095),84X538,X538,Icahn Charter School 5,2,15,XAGA,2047109,2042220005.0,1500 PELHAM PARKWAY SOUTH,BRONX,2,NY,10461,11,84,1027677,251374
POINT (-73.86072981043236 40.86044355548843),11X542,X542,Pelham Preparatory Academy,1,5,X415,2050179,2043580001.0,925 ASTOR AVENUE,BRONX,2,NY,10469,11,11,1022774,252791
POINT (-73.89860124141892 40.64054368130623),18K633,K633,High School for Medical Professions,1,5,K500,3230949,3082220001.0,1600 ROCKAWAY PARKWAY,BROOKLYN,3,NY,11236,18,18,1012391,172660
POINT (-73.95035422349406 40.82020813219103),05M692,M692,"High School for Mathematics, Science and Engineering at City College",1,5,M812,1086181,1.0195702E+9,240 CONVENT AVE,MANHATTAN,1,NY,10031,6,5,997991,238105
POINT (-73.951823764275 40.666790964498446),17K590,K590,Medgar Evers College Preparatory School,1,4,K590,3348092,3012890025.0,1186 CARROLL STREET,BROOKLYN,3,NY,11225,17,17,997615,182210
POINT (-73.90692577917345 40.66045589589765),23K041,K041,P.S. 041 Francis White,1,15,K041,3082389,3036040001.0,411 THATFORD AVENUE,BROOKLYN,3,NY,11212,23,23,1010073,179912
POINT (-73.86149359400996 40.705476632907605),24Q113,Q113,P.S./I.S. 113 Anthony J. Pranzo,1,15,Q113,4094055,4038460040.0,78-23 87TH STREET,QUEENS,4,NY,11385,24,24,1022652,196331
POINT (-73.78328381686566 40.71129564006062),29Q095,Q095,P.S. 095 Eastwood,1,2,Q095,4446042,4099140001.0,179-01 90 AVENUE,QUEENS,4,NY,11432,29,29,1044331,198495
POINT (-73.84788616528492 40.69720044205007),27Q254,Q254,P.S. 254 - The Rosa Parks School,1,2,Q254,4191296,4091770023.0,84-40 101 STREET,QUEENS,4,NY,11418,27,27,1026430,193322
POINT (-73.87608449266283 40.665817557232685),19K202,K202,P.S. 202 Ernest S. Jenkyns,1,2,K202,3098664,3044770001.0,982 HEGEMAN AVENUE,BROOKLYN,3,NY,11208,19,19,1018627,181876
POINT (-74.00615528947368 40.72905220135379),75M721,M721,P.S. M721 - Manhattan Occupational Training Center,1,4,M641,1009757,1005810054.0,250 WEST HOUSTON STREET,MANHATTAN,1,NY,10014,2,75,982544,204890
POINT (-73.95426952179258 40.6326194104444),22K315,K315,P.S. K315,1,2,K152,3205780,3075510026.0,2310 GLENWOOD ROAD,BROOKLYN,3,NY,11210,22,22,996943,169760
POINT (-73.91533733277146 40.675380265450315),23K178,K178,P.S. 178 Saint Clair Mckelway,1,15,K178,3038718,3014400056.0,2163 DEAN STREET,BROOKLYN,3,NY,11233,23,23,1007734,185347
POINT (-73.86788273969486 40.73561339609242),75Q721,Q721,John F. Kennedy Jr. School,1,5,Q722,4462647,4018730050.0,57-12 94 STREET,QUEENS,4,NY,11373,24,75,1020864,207308
POINT (-73.94975666625814 40.726378990350206),14K034,K034,P.S. 034 Oliver H. Perry,1,2,K034,3065733,3026220028.0,131 NORMAN AVENUE,BROOKLYN,3,NY,11222,14,14,998176,203920
POINT (-73.86072981043236 40.86044355548843),11X299,X299,Astor Collegiate Academy,1,5,X415,2050179,2043580001.0,925 ASTOR AVENUE,BRONX,2,NY,10469,11,11,1022774,252791
POINT (-73.88894831427748 40.82231445865145),08X075,X075,P.S. 75 School of Research and Discovery,1,2,X075,2006079,2027470001.0,984 FAILE STREET,BRONX,2,NY,10459,8,8,1014986,238888
POINT (-73.94919839515721 40.66360589198506),17K061,K061,M.S. 061 Dr. Gladstone H. Atwell,1,3,K061,3337872,3013160015.0,400 EMPIRE BOULEVARD,BROOKLYN,3,NY,11225,17,17,998344,181050
